Date,Username,Feature,Sessions,Time spent,Average time spent
15/09/2017,zmack,Roadmap,22,46,2.090909091
15/09/2017,oherman,Automation,17,14,0.823529412
15/09/2017,sferguson,Task Creation,15,30,2
15/09/2017,cdudley,Reporting,21,23,1.095238095
16/09/2017,nlane,Saga Creation,22,18,0.818181818
16/09/2017,twright,Roadmap,22,47,2.136363636
16/09/2017,lwheeler,Task Creation,16,21,1.3125
16/09/2017,kgalloway,Reporting,18,31,1.722222222
16/09/2017,sfox,Account Managment,20,13,0.65
17/09/2017,slarson,Task Creation,13,20,1.538461538
17/09/2017,dhays,Saga Creation,21,15,0.714285714
17/09/2017,chodge,Reporting,21,20,0.952380952
17/09/2017,hjames,Account Managment,19,5,0.263157895
17/09/2017,jbeasley,Roadmap,22,54,2.454545455
18/09/2017,shartman,Automation,17,0,0
18/09/2017,kcarr,Roadmap,19,48,2.526315789
18/09/2017,greilly,Reporting,22,24,1.090909091
18/09/2017,sshepard,Task Creation,15,21,1.4
18/09/2017,lwheeler,Account Managment,18,8,0.444444444
18/09/2017,sferguson,Saga Creation,18,28,1.555555556
19/09/2017,jhansen,Automation,17,11,0.647058824
19/09/2017,amcintyre,Account Managment,21,7,0.333333333
19/09/2017,jgreen,Task Creation,17,19,1.117647059
19/09/2017,eberry,Saga Creation,22,34,1.545454545
19/09/2017,aortega,Roadmap,21,57,2.714285714
20/09/2017,ecoleman,Account Managment,18,16,0.888888889
20/09/2017,yfriedman,Reporting,21,20,0.952380952
20/09/2017,ahanna,Automation,16,11,0.6875
20/09/2017,jbeasley,Task Creation,16,28,1.75
20/09/2017,lwheeler,Saga Creation,21,35,1.666666667
20/09/2017,dhays,Roadmap,20,56,2.8
21/09/2017,cstuart,Roadmap,21,45,2.142857143
21/09/2017,jhuang,Automation,16,18,1.125
21/09/2017,jbeasley,Account Managment,22,12,0.545454546
21/09/2017,bwise,Task Creation,16,18,1.125
21/09/2017,rrobles,Saga Creation,20,21,1.05
21/09/2017,ofrye,Reporting,18,16,0.888888889
22/09/2017,cvillarreal,Roadmap,22,55,2.5
22/09/2017,ecoleman,Reporting,22,27,1.227272727
22/09/2017,mforbes,Saga Creation,21,32,1.523809524
22/09/2017,hjames,Automation,17,15,0.882352941
23/09/2017,lwheeler,Saga Creation,22,16,0.727272727
23/09/2017,alara,Account Managment,18,16,0.888888889
23/09/2017,shardin,Task Creation,14,24,1.714285714
23/09/2017,eberry,Roadmap,20,54,2.7
23/09/2017,aosborn,Automation,13,6,0.461538462
23/09/2017,chenson,Reporting,18,33,1.833333333
24/09/2017,oherman,Reporting,20,27,1.35
24/09/2017,qwyatt,Task Creation,15,25,1.666666667
24/09/2017,qwyatt,Account Managment,21,8,0.380952381
25/09/2017,dbell,Roadmap,20,45,2.25
25/09/2017,dbenton,Automation,15,4,0.266666667
25/09/2017,cdudley,Saga Creation,18,23,1.277777778
25/09/2017,ggiles,Reporting,22,23,1.045454545
26/09/2017,kflowers,Saga Creation,18,28,1.555555556
26/09/2017,qwyatt,Roadmap,21,55,2.619047619
26/09/2017,ncooke,Reporting,22,26,1.181818182
26/09/2017,ehodges,Task Creation,17,18,1.058823529
26/09/2017,ahanna,Automation,16,3,0.1875
27/09/2017,yfriedman,Account Managment,18,22,1.222222222
27/09/2017,afuentes,Saga Creation,22,21,0.954545455
27/09/2017,kcarr,Roadmap,19,48,2.526315789
27/09/2017,cpetersen,Automation,14,19,1.357142857
27/09/2017,twright,Task Creation,17,16,0.941176471
28/09/2017,mmayer,Reporting,18,32,1.777777778
28/09/2017,chodge,Automation,14,10,0.714285714
28/09/2017,nphillips,Account Managment,21,22,1.047619048
28/09/2017,ablackwell,Saga Creation,18,15,0.833333333
28/09/2017,dbriggs,Task Creation,14,18,1.285714286
29/09/2017,rrobles,Reporting,21,28,1.333333333
29/09/2017,nblair,Account Managment,20,24,1.2
29/09/2017,jgreen,Task Creation,15,22,1.466666667
29/09/2017,slarson,Saga Creation,19,18,0.947368421
29/09/2017,shorne,Automation,17,16,0.941176471
30/09/2017,agardner,Account Managment,20,14,0.7
30/09/2017,amurphy,Task Creation,17,24,1.411764706
30/09/2017,bedwards,Roadmap,20,58,2.9
30/09/2017,sferguson,Reporting,21,23,1.095238095
30/09/2017,kcarr,Saga Creation,21,21,1
30/09/2017,aortega,Automation,14,4,0.285714286
01/10/2017,chenson,Saga Creation,15,19,1.266666667
01/10/2017,alara,Account Managment,16,16,1
01/10/2017,acox,Roadmap,13,55,4.230769231
02/10/2017,mstephens,Automation,16,17,1.0625
02/10/2017,evilla,Reporting,16,26,1.625
02/10/2017,zhodges,Saga Creation,15,34,2.266666667
02/10/2017,amurphy,Roadmap,13,58,4.461538462
02/10/2017,greilly,Task Creation,13,23,1.769230769
02/10/2017,sferguson,Account Managment,14,11,0.785714286
03/10/2017,shartman,Saga Creation,16,23,1.4375
03/10/2017,nblair,Task Creation,16,21,1.3125
03/10/2017,nphillips,Automation,17,6,0.352941177
03/10/2017,rrobles,Roadmap,17,42,2.470588235
03/10/2017,kkane,Account Managment,16,13,0.8125
03/10/2017,mkelley,Reporting,15,32,2.133333333
04/10/2017,shartman,Account Managment,16,13,0.8125
04/10/2017,rherman,Saga Creation,17,25,1.470588235
04/10/2017,ipierce,Roadmap,13,40,3.076923077
04/10/2017,dhays,Automation,13,11,0.846153846
04/10/2017,twright,Reporting,13,22,1.692307692
04/10/2017,jbeasley,Task Creation,17,30,1.764705882
05/10/2017,dhays,Account Managment,15,17,1.133333333
05/10/2017,ablackwell,Saga Creation,16,29,1.8125
05/10/2017,bparker,Automation,15,5,0.333333333
05/10/2017,dbell,Task Creation,15,14,0.933333333
05/10/2017,nblair,Roadmap,15,43,2.866666667
06/10/2017,kdurham,Automation,15,5,0.333333333
06/10/2017,acox,Account Managment,16,10,0.625
06/10/2017,kashley,Roadmap,15,55,3.666666667
06/10/2017,ahernandez,Reporting,17,20,1.176470588
07/10/2017,chenson,Account Managment,13,18,1.384615385
07/10/2017,kcarr,Roadmap,16,47,2.9375
07/10/2017,evilla,Task Creation,13,29,2.230769231
07/10/2017,qwyatt,Reporting,15,17,1.133333333
07/10/2017,nlane,Saga Creation,15,23,1.533333333
08/10/2017,ipierce,Account Managment,17,16,0.941176471
08/10/2017,bcastaneda,Reporting,13,29,2.230769231
08/10/2017,rconway,Saga Creation,16,35,2.1875
08/10/2017,aortega,Roadmap,16,40,2.5
08/10/2017,bhensley,Task Creation,16,22,1.375
09/10/2017,ecoleman,Roadmap,16,59,3.6875
09/10/2017,kkane,Saga Creation,13,23,1.769230769
09/10/2017,bwise,Reporting,14,21,1.5
09/10/2017,ncooke,Account Managment,15,7,0.466666667
09/10/2017,wharvey,Task Creation,14,10,0.714285714
10/10/2017,afuentes,Account Managment,14,13,0.928571429
10/10/2017,hjames,Task Creation,17,26,1.529411765
10/10/2017,bedwards,Saga Creation,16,34,2.125
10/10/2017,alara,Roadmap,17,46,2.705882353
10/10/2017,afuentes,Automation,16,11,0.6875
10/10/2017,rrobles,Reporting,14,19,1.357142857
11/10/2017,jgreen,Task Creation,15,13,0.866666667
11/10/2017,shardin,Reporting,17,15,0.882352941
11/10/2017,jbeasley,Saga Creation,16,28,1.75
12/10/2017,greilly,Automation,15,5,0.333333333
12/10/2017,hjames,Saga Creation,15,17,1.133333333
12/10/2017,dbriggs,Roadmap,14,43,3.071428571
12/10/2017,kalvarado,Task Creation,14,30,2.142857143
13/10/2017,cstuart,Account Managment,14,23,1.642857143
13/10/2017,fsexton,Reporting,16,25,1.5625
13/10/2017,nphillips,Task Creation,16,13,0.8125
13/10/2017,ecoleman,Automation,17,9,0.529411765
13/10/2017,slarson,Roadmap,14,50,3.571428571
14/10/2017,kashley,Task Creation,16,13,0.8125
14/10/2017,kalvarado,Saga Creation,15,15,1
14/10/2017,alara,Automation,13,12,0.923076923
14/10/2017,shardin,Reporting,16,20,1.25
15/10/2017,kalvarado,Account Managment,14,19,1.357142857
15/10/2017,shardin,Roadmap,16,52,3.25
15/10/2017,atucker,Saga Creation,15,25,1.666666667
15/10/2017,zmack,Reporting,17,23,1.352941176
15/10/2017,sferguson,Task Creation,13,12,0.923076923
15/10/2017,sferguson,Automation,16,0,0
16/10/2017,zmack,Task Creation,14,20,1.428571429
16/10/2017,evilla,Reporting,13,21,1.615384615
16/10/2017,qwyatt,Automation,14,7,0.5
16/10/2017,hjames,Saga Creation,15,34,2.266666667
16/10/2017,mgonzalez,Account Managment,15,10,0.666666667
17/10/2017,acox,Automation,17,18,1.058823529
17/10/2017,dbriggs,Roadmap,14,54,3.857142857
17/10/2017,wharvey,Account Managment,15,12,0.8
17/10/2017,bhensley,Saga Creation,13,24,1.846153846
18/10/2017,chodge,Task Creation,16,28,1.75
18/10/2017,nphillips,Account Managment,13,5,0.384615385
18/10/2017,gcarroll,Saga Creation,14,22,1.571428571
18/10/2017,cstuart,Roadmap,14,56,4
18/10/2017,lbuck,Reporting,13,30,2.307692308
19/10/2017,evega,Account Managment,14,11,0.785714286
19/10/2017,kalvarado,Automation,14,6,0.428571429
19/10/2017,rcalhoun,Task Creation,17,28,1.647058824
19/10/2017,hjames,Roadmap,15,47,3.133333333
19/10/2017,jnicholson,Reporting,14,23,1.642857143
19/10/2017,sfox,Saga Creation,13,19,1.461538462
20/10/2017,jhansen,Task Creation,13,29,2.230769231
20/10/2017,evilla,Saga Creation,14,21,1.5
20/10/2017,kcarr,Automation,14,12,0.857142857
20/10/2017,bhensley,Account Managment,17,14,0.823529412
21/10/2017,chenson,Saga Creation,13,30,2.307692308
21/10/2017,alara,Task Creation,15,20,1.333333333
21/10/2017,cpetersen,Account Managment,14,10,0.714285714
21/10/2017,bhensley,Automation,14,17,1.214285714
21/10/2017,jbarajas,Roadmap,13,59,4.538461538
21/10/2017,shartman,Reporting,15,29,1.933333333
22/10/2017,bcastaneda,Saga Creation,16,19,1.1875
22/10/2017,kkane,Roadmap,13,41,3.153846154
22/10/2017,jhansen,Account Managment,15,10,0.666666667
22/10/2017,agardner,Automation,17,5,0.294117647
22/10/2017,lbuck,Reporting,13,34,2.615384615
22/10/2017,zmack,Task Creation,17,20,1.176470588
23/10/2017,mgonzalez,Task Creation,13,15,1.153846154
23/10/2017,atucker,Roadmap,14,48,3.428571429
23/10/2017,lbuck,Reporting,14,30,2.142857143
23/10/2017,atucker,Account Managment,13,25,1.923076923
23/10/2017,hjames,Saga Creation,15,35,2.333333333
23/10/2017,ablackwell,Automation,13,5,0.384615385
24/10/2017,kwalter,Reporting,17,22,1.294117647
24/10/2017,nclarke,Roadmap,15,59,3.933333333
24/10/2017,mgonzalez,Account Managment,13,13,1
24/10/2017,bwise,Saga Creation,17,15,0.882352941
24/10/2017,akeller,Automation,15,14,0.933333333
24/10/2017,shumphrey,Task Creation,16,19,1.1875
25/10/2017,ggiles,Roadmap,13,41,3.153846154
25/10/2017,bedwards,Task Creation,16,17,1.0625
25/10/2017,dbriggs,Reporting,16,26,1.625
25/10/2017,bparker,Saga Creation,13,23,1.769230769
25/10/2017,jgreen,Account Managment,13,20,1.538461538
25/10/2017,ehodges,Automation,13,12,0.923076923
26/10/2017,acox,Roadmap,13,56,4.307692308
26/10/2017,shumphrey,Saga Creation,15,35,2.333333333
26/10/2017,bparker,Reporting,16,24,1.5
26/10/2017,kcarr,Account Managment,14,15,1.071428571
27/10/2017,ahanna,Account Managment,16,22,1.375
27/10/2017,ewaller,Roadmap,14,47,3.357142857
27/10/2017,jbeasley,Automation,14,20,1.428571429
27/10/2017,dbenton,Task Creation,16,19,1.1875
28/10/2017,mgonzalez,Automation,17,4,0.235294118
28/10/2017,chodge,Task Creation,15,21,1.4
28/10/2017,eberry,Account Managment,13,6,0.461538462
29/10/2017,qwyatt,Task Creation,14,23,1.642857143
29/10/2017,edillon,Automation,16,16,1
29/10/2017,nphillips,Roadmap,15,51,3.4
29/10/2017,greilly,Saga Creation,15,31,2.066666667
30/10/2017,sshepard,Reporting,16,19,1.1875
30/10/2017,evilla,Task Creation,14,21,1.5
30/10/2017,lbuck,Automation,17,14,0.823529412
30/10/2017,shumphrey,Account Managment,14,14,1
30/10/2017,yfriedman,Saga Creation,17,23,1.352941176
31/10/2017,afuentes,Automation,16,2,0.125
31/10/2017,skelly,Roadmap,14,60,4.285714286
31/10/2017,kflowers,Account Managment,15,5,0.333333333
31/10/2017,rcalhoun,Reporting,13,35,2.692307692
01/11/2017,bparker,Saga Creation,13,33,2.538461538
01/11/2017,ecoleman,Roadmap,16,51,3.1875
01/11/2017,jbarajas,Reporting,17,22,1.294117647
01/11/2017,rconway,Account Managment,13,12,0.923076923
01/11/2017,zhodges,Automation,15,7,0.466666667
01/11/2017,akeller,Task Creation,14,22,1.571428571
02/11/2017,eberry,Reporting,13,29,2.230769231
02/11/2017,ewaller,Saga Creation,17,26,1.529411765
02/11/2017,twright,Roadmap,14,46,3.285714286
02/11/2017,mbarron,Automation,17,10,0.588235294
02/11/2017,ecoleman,Account Managment,15,18,1.2
02/11/2017,nlane,Task Creation,17,19,1.117647059
03/11/2017,trusso,Reporting,15,28,1.866666667
03/11/2017,swise,Account Managment,14,25,1.785714286
03/11/2017,shumphrey,Roadmap,14,59,4.214285714
04/11/2017,wharvey,Account Managment,13,6,0.461538462
04/11/2017,bedwards,Roadmap,14,54,3.857142857
04/11/2017,jgreen,Reporting,16,26,1.625
04/11/2017,shartman,Task Creation,14,22,1.571428571
04/11/2017,mgonzalez,Automation,17,10,0.588235294
05/11/2017,soneill,Saga Creation,14,28,2
05/11/2017,agardner,Automation,14,16,1.142857143
05/11/2017,greilly,Reporting,13,31,2.384615385
05/11/2017,acox,Account Managment,16,18,1.125
05/11/2017,cpetersen,Task Creation,17,27,1.588235294
05/11/2017,ahernandez,Roadmap,15,44,2.933333333
06/11/2017,jnicholson,Roadmap,13,44,3.384615385
06/11/2017,aortega,Saga Creation,13,16,1.230769231
06/11/2017,nlane,Account Managment,14,9,0.642857143
06/11/2017,cpetersen,Reporting,16,31,1.9375
06/11/2017,afuentes,Automation,14,12,0.857142857
07/11/2017,nblair,Saga Creation,16,26,1.625
07/11/2017,tduffy,Task Creation,14,10,0.714285714
07/11/2017,akeller,Automation,14,8,0.571428571
07/11/2017,dbriggs,Roadmap,15,45,3
07/11/2017,tosborne,Account Managment,14,5,0.357142857
07/11/2017,jnicholson,Reporting,13,28,2.153846154
08/11/2017,mstephens,Automation,14,6,0.428571429
08/11/2017,acombs,Roadmap,16,49,3.0625
08/11/2017,soneill,Account Managment,16,14,0.875
08/11/2017,ahanna,Reporting,16,16,1
09/11/2017,kflowers,Reporting,13,35,2.692307692
09/11/2017,prubio,Roadmap,14,49,3.5
09/11/2017,kdurham,Task Creation,17,18,1.058823529
09/11/2017,cvillarreal,Account Managment,13,24,1.846153846
09/11/2017,dbell,Automation,14,17,1.214285714
09/11/2017,kvilla,Saga Creation,16,34,2.125
10/11/2017,agardner,Automation,14,4,0.285714286
10/11/2017,swise,Account Managment,15,14,0.933333333
10/11/2017,cdudley,Task Creation,17,29,1.705882353
10/11/2017,evilla,Saga Creation,17,33,1.941176471
10/11/2017,dbell,Reporting,15,35,2.333333333
10/11/2017,jgreen,Roadmap,15,51,3.4
11/11/2017,zmack,Reporting,13,27,2.076923077
11/11/2017,agardner,Saga Creation,17,28,1.647058824
11/11/2017,mgonzalez,Account Managment,15,10,0.666666667
11/11/2017,sferguson,Task Creation,15,25,1.666666667
11/11/2017,mgonzalez,Roadmap,15,60,4
12/11/2017,rcalhoun,Automation,14,5,0.357142857
12/11/2017,twright,Task Creation,16,30,1.875
12/11/2017,jbarajas,Account Managment,13,25,1.923076923
12/11/2017,nlane,Roadmap,15,44,2.933333333
13/11/2017,jhansen,Reporting,17,28,1.647058824
13/11/2017,dbell,Account Managment,16,11,0.6875
13/11/2017,kvilla,Roadmap,17,43,2.529411765
13/11/2017,zmack,Saga Creation,16,20,1.25
13/11/2017,jbeasley,Task Creation,17,11,0.647058824
13/11/2017,edillon,Automation,15,6,0.4
14/11/2017,bcastaneda,Saga Creation,16,18,1.125
14/11/2017,mkelley,Task Creation,15,13,0.866666667
14/11/2017,amurphy,Account Managment,17,15,0.882352941
14/11/2017,kgalloway,Reporting,17,21,1.235294118
14/11/2017,cdudley,Automation,17,0,0
14/11/2017,ablackwell,Roadmap,15,58,3.866666667
15/11/2017,sfox,Reporting,17,29,1.705882353
15/11/2017,mkelley,Saga Creation,17,21,1.235294118
15/11/2017,sfox,Account Managment,13,21,1.615384615
15/11/2017,dbriggs,Automation,14,4,0.285714286
15/11/2017,kgalloway,Task Creation,14,21,1.5
15/11/2017,awoodward,Roadmap,14,41,2.928571429
16/11/2017,gcarroll,Saga Creation,16,16,1
16/11/2017,ablackwell,Account Managment,14,15,1.071428571
16/11/2017,amcintyre,Reporting,16,33,2.0625
16/11/2017,ipierce,Roadmap,15,51,3.4
16/11/2017,soneill,Task Creation,15,23,1.533333333
17/11/2017,kdurham,Saga Creation,16,31,1.9375
17/11/2017,akeller,Roadmap,15,44,2.933333333
17/11/2017,ipierce,Account Managment,15,7,0.466666667
17/11/2017,kwalter,Automation,17,18,1.058823529
17/11/2017,greilly,Reporting,14,20,1.428571429
18/11/2017,kvilla,Reporting,17,28,1.647058824
18/11/2017,amurphy,Saga Creation,17,28,1.647058824
18/11/2017,amurphy,Account Managment,14,25,1.785714286
18/11/2017,shardin,Roadmap,17,45,2.647058824
18/11/2017,dhays,Automation,15,10,0.666666667
18/11/2017,shorne,Task Creation,15,10,0.666666667
19/11/2017,gcarroll,Automation,14,18,1.285714286
19/11/2017,dbenton,Reporting,13,21,1.615384615
19/11/2017,ablackwell,Account Managment,17,20,1.176470588
19/11/2017,kashley,Roadmap,17,54,3.176470588
19/11/2017,kgalloway,Task Creation,15,20,1.333333333
20/11/2017,mbarron,Roadmap,13,45,3.461538462
20/11/2017,mkelley,Automation,14,9,0.642857143
20/11/2017,ipierce,Task Creation,15,27,1.8
20/11/2017,cstuart,Reporting,17,18,1.058823529
20/11/2017,mmayer,Saga Creation,14,21,1.5
21/11/2017,bparker,Roadmap,17,45,2.647058824
21/11/2017,kdurham,Automation,17,0,0
21/11/2017,fsexton,Reporting,15,21,1.4
21/11/2017,chodge,Task Creation,16,10,0.625
21/11/2017,dbell,Account Managment,16,19,1.1875
22/11/2017,ewaller,Reporting,15,17,1.133333333
22/11/2017,aosborn,Account Managment,13,16,1.230769231
22/11/2017,rcalhoun,Roadmap,16,56,3.5
22/11/2017,shardin,Task Creation,13,19,1.461538462
22/11/2017,shardin,Automation,13,15,1.153846154
22/11/2017,bhensley,Saga Creation,15,16,1.066666667
23/11/2017,kvilla,Roadmap,13,60,4.615384615
23/11/2017,kdurham,Automation,13,5,0.384615385
23/11/2017,dbenton,Reporting,15,22,1.466666667
23/11/2017,acox,Task Creation,14,26,1.857142857
24/11/2017,jgreen,Task Creation,14,27,1.928571429
24/11/2017,ablackwell,Automation,13,3,0.230769231
24/11/2017,ofrye,Roadmap,15,59,3.933333333
24/11/2017,shartman,Account Managment,13,25,1.923076923
24/11/2017,jnicholson,Saga Creation,17,26,1.529411765
25/11/2017,rcalhoun,Reporting,15,25,1.666666667
25/11/2017,cdudley,Automation,15,7,0.466666667
25/11/2017,ecoleman,Saga Creation,13,20,1.538461538
25/11/2017,dhays,Task Creation,13,26,2
25/11/2017,evega,Account Managment,13,10,0.769230769
26/11/2017,awoodward,Roadmap,15,45,3
26/11/2017,ncooke,Account Managment,14,20,1.428571429
26/11/2017,swise,Task Creation,17,26,1.529411765
26/11/2017,dhays,Saga Creation,16,15,0.9375
27/11/2017,mbarron,Task Creation,17,14,0.823529412
27/11/2017,trusso,Automation,16,6,0.375
27/11/2017,cdudley,Reporting,13,23,1.769230769
27/11/2017,twright,Saga Creation,15,34,2.266666667
28/11/2017,tduffy,Roadmap,17,43,2.529411765
28/11/2017,jbarajas,Automation,16,9,0.5625
28/11/2017,atucker,Reporting,16,28,1.75
28/11/2017,bparker,Saga Creation,14,23,1.642857143
28/11/2017,ahernandez,Account Managment,14,7,0.5
28/11/2017,cstuart,Task Creation,14,23,1.642857143
29/11/2017,rconway,Task Creation,14,24,1.714285714
29/11/2017,kalvarado,Automation,15,6,0.4
29/11/2017,shartman,Roadmap,16,55,3.4375
29/11/2017,ofrye,Account Managment,15,9,0.6
29/11/2017,slarson,Reporting,14,21,1.5
30/11/2017,shartman,Account Managment,14,17,1.214285714
30/11/2017,swise,Task Creation,15,22,1.466666667
30/11/2017,rconway,Automation,15,5,0.333333333
30/11/2017,zhodges,Saga Creation,14,25,1.785714286
30/11/2017,prubio,Roadmap,16,45,2.8125
01/12/2017,nblair,Task Creation,15,29,1.933333333
01/12/2017,evega,Automation,17,8,0.470588235
01/12/2017,ofrye,Account Managment,6,13,2.166666667
01/12/2017,kkane,Saga Creation,6,30,5
01/12/2017,alara,Reporting,7,28,4
01/12/2017,acox,Roadmap,4,48,12
02/12/2017,aortega,Roadmap,6,44,7.333333333
02/12/2017,dbenton,Account Managment,7,15,2.142857143
02/12/2017,aosborn,Reporting,4,19,4.75
02/12/2017,lwheeler,Saga Creation,7,32,4.571428571
02/12/2017,rherman,Automation,16,10,0.625
02/12/2017,acombs,Task Creation,16,26,1.625
03/12/2017,yfriedman,Account Managment,5,14,2.8
03/12/2017,nphillips,Automation,16,8,0.5
03/12/2017,mmayer,Task Creation,14,18,1.285714286
03/12/2017,aortega,Roadmap,7,60,8.571428571
03/12/2017,bparker,Saga Creation,7,23,3.285714286
03/12/2017,shumphrey,Reporting,7,28,4
04/12/2017,afuentes,Saga Creation,4,18,4.5
04/12/2017,ggiles,Roadmap,5,59,11.8
04/12/2017,greilly,Account Managment,4,24,6
04/12/2017,shartman,Task Creation,13,27,2.076923077
04/12/2017,mbarron,Automation,17,0,0
04/12/2017,aosborn,Reporting,6,23,3.833333333
05/12/2017,mbarron,Account Managment,5,16,3.2
05/12/2017,oherman,Automation,13,17,1.307692308
05/12/2017,evilla,Task Creation,17,20,1.176470588
05/12/2017,nphillips,Saga Creation,3,18,6
05/12/2017,bhensley,Reporting,6,33,5.5
06/12/2017,eberry,Roadmap,4,51,12.75
